date,open,high,low,close,uptrend
2024-12-02 09:30:00,414.0,423.0,414.0,423.0,True
2024-12-04 09:30:00,423.0,432.0,423.0,432.0,True
2024-12-05 11:45:00,432.0,441.0,432.0,441.0,True
2024-12-12 09:30:00,441.0,450.0,441.0,450.0,True
2024-12-20 09:30:00,441.0,441.0,432.0,432.0,False
2024-12-30 09:45:00,432.0,432.0,423.0,423.0,False
