Close,High,Low,Open,Volume
META,META,META,META,META
623.7249755859375,624.39990234375,622.8099975585938,623.6199951171875,220865
623.125,624.4600219726562,622.5900268554688,623.77001953125,723993
622.6799926757812,623.27001953125,622.219970703125,623.0797119140625,246989
621.8150024414062,623.1599731445312,621.4000244140625,622.8599853515625,269035
623.5850219726562,623.8900146484375,621.7100219726562,621.7949829101562,340488
623.719970703125,625.3900146484375,622.9509887695312,623.5900268554688,1216468
624.4849853515625,626.33251953125,619.7100219726562,623.989990234375,1474299
622.8599853515625,625.4653930664062,619.7000122070312,624.4849853515625,467151
621.0700073242188,623.4600219726562,619.469970703125,622.5999755859375,329830
617.5999755859375,621.4799194335938,616.6599731445312,621.1599731445312,479490
614.0349731445312,618.5700073242188,613.590087890625,618.0,468534
610.25,614.8298950195312,610.25,614.22998046875,504495
607.4149780273438,610.9199829101562,606.1701049804688,610.260009765625,531145
610.722412109375,611.97998046875,607.4500122070312,607.744873046875,468304
609.3250122070312,611.77001953125,609.0,610.9199829101562,221315
611.0,611.6799926757812,609.1799926757812,609.3300170898438,209123
612.4749755859375,612.760009765625,611.0001220703125,611.1199951171875,251197
611.010009765625,612.5599975585938,610.1799926757812,612.3900146484375,190941
609.8250122070312,611.10498046875,609.4400024414062,611.10498046875,195066
610.2100219726562,611.0800170898438,609.25,609.6699829101562,155052
610.0349731445312,610.3800048828125,609.5599975585938,610.1599731445312,115636
611.1799926757812,611.47998046875,609.5,610.0349731445312,214898
613.4724731445312,613.5800170898438,610.830078125,611.0900268554688,242210
613.1950073242188,613.8399047851562,612.5900268554688,613.385009765625,200827
611.9099731445312,613.6500244140625,611.719970703125,613.1950073242188,156628
611.1500244140625,612.1300048828125,610.360107421875,611.8300170898438,164811
609.5499877929688,611.1121215820312,609.260009765625,610.989990234375,170438
610.6400146484375,611.0999755859375,609.0599975585938,609.5700073242188,225771
610.8679809570312,611.1298217773438,609.5800170898438,610.7100219726562,176923
610.260009765625,611.2042846679688,610.0501098632812,610.8900146484375,240883
611.60498046875,612.0499877929688,610.3300170898438,610.3300170898438,230708
613.8099975585938,613.9199829101562,611.6199951171875,611.625,719352
622.7999877929688,624.0800170898438,613.0,617.4000244140625,1678987
622.739990234375,624.0,619.530029296875,623.0198974609375,489520
623.719970703125,625.5800170898438,622.1002807617188,622.614990234375,480854
623.4249877929688,625.5900268554688,621.8499755859375,623.719970703125,410587
623.02001953125,623.3099975585938,621.3400268554688,623.1699829101562,372909
619.3878173828125,623.2214965820312,618.7105102539062,622.9661865234375,274240
618.2000122070312,619.47998046875,616.8250122070312,619.4500122070312,238058
616.5526123046875,618.989990234375,616.1699829101562,618.0650024414062,204762
617.6649780273438,617.8363037109375,615.3800048828125,616.385009765625,238179
620.3400268554688,620.6199951171875,617.4000244140625,617.8798828125,234957
619.625,621.2158813476562,619.4000244140625,620.3699951171875,203612
621.3250122070312,621.6500244140625,619.0,619.5800170898438,140018
619.7999877929688,621.7999267578125,619.5999755859375,621.419921875,132015
620.5780029296875,621.2050170898438,619.8831787109375,619.969970703125,163907
618.6199951171875,620.8300170898438,618.6199951171875,620.260009765625,147469
619.6400146484375,620.0,618.3099975585938,618.6572265625,97798
619.0349731445312,619.9873046875,618.510009765625,619.7899780273438,107867
618.5150756835938,619.0499267578125,618.12060546875,618.8699951171875,117390
618.6749877929688,618.9500122070312,618.0,618.405029296875,89402
618.2899780273438,619.091796875,617.8499755859375,618.4500732421875,111539
615.7401123046875,618.3300170898438,615.7401123046875,618.2349853515625,168933
613.7374877929688,615.921875,612.739990234375,615.921875,286567
614.7999877929688,615.1799926757812,613.2000122070312,613.7249755859375,221382
615.1749877929688,615.60791015625,614.1649780273438,614.8682250976562,154504
618.6649780273438,618.9199829101562,614.8101196289062,615.1749877929688,316783
619.5499877929688,620.5369262695312,617.2960815429688,618.6649780273438,605730
630.385009765625,632.8400268554688,625.1799926757812,627.032470703125,1452636
634.0800170898438,634.239990234375,627.8900756835938,630.2550048828125,702178
635.7100219726562,638.4000244140625,633.02001953125,633.92822265625,984409
633.4199829101562,636.6713256835938,632.4199829101562,635.719970703125,561414
634.8300170898438,635.3649291992188,632.8400268554688,633.5700073242188,324103
634.47998046875,635.1300048828125,632.280029296875,634.7899780273438,277080
635.614990234375,635.7362060546875,633.4199829101562,634.3800048828125,344044
634.2000122070312,636.1099853515625,633.510009765625,635.7216186523438,216404
633.989990234375,635.0800170898438,633.489990234375,634.1400146484375,208055
633.8300170898438,634.1146850585938,632.9199829101562,633.9400024414062,164105
634.4149780273438,635.0999755859375,633.3599853515625,633.8300170898438,270521
635.093017578125,635.1900024414062,634.2800903320312,634.3466186523438,186716
635.4500122070312,636.530029296875,634.510009765625,635.1699829101562,393539
635.64990234375,636.530029296875,634.9000244140625,635.469970703125,280714
634.5399780273438,635.72998046875,634.4400024414062,635.6799926757812,173019
634.0700073242188,634.4400024414062,633.0499877929688,634.4400024414062,219327
634.6950073242188,634.94970703125,633.5701293945312,634.021728515625,168978
633.780029296875,635.0999755859375,633.489990234375,634.8200073242188,136430
632.1900024414062,633.8099975585938,632.0800170898438,633.8099975585938,159330
632.0296020507812,632.8099975585938,631.5599975585938,632.1900024414062,231035
632.1199951171875,632.3499755859375,631.0200805664062,632.010009765625,130782
631.780029296875,632.1668701171875,630.75,632.1199951171875,299534
634.1400146484375,634.239990234375,631.8200073242188,631.8800048828125,203235
634.6950073242188,635.0499267578125,633.7343139648438,634.1400146484375,230102
634.2968139648438,635.0499267578125,633.1600952148438,634.6900024414062,241946
632.6799926757812,634.4400024414062,632.219970703125,634.2999877929688,762607
631.7000122070312,632.3499755859375,627.2094116210938,631.25,832563
633.5,633.739990234375,628.3300170898438,631.22998046875,412016
632.2899780273438,634.2260131835938,631.0411987304688,633.469970703125,333376
634.8200073242188,636.239990234375,631.1600952148438,632.010009765625,386160
635.5499877929688,636.659912109375,633.9193115234375,634.7100219726562,292666
634.3270263671875,636.139892578125,633.7899780273438,635.3350219726562,218541
633.5999755859375,635.4700927734375,633.5599975585938,634.4819946289062,199302
633.9537963867188,635.0999755859375,633.25,633.6950073242188,156065
633.282470703125,634.1599731445312,632.5300903320312,634.0900268554688,149043
632.47998046875,633.7000122070312,632.3800048828125,633.219970703125,156719
635.5,635.8699951171875,632.2999877929688,632.3825073242188,186582
634.6484985351562,635.8599853515625,633.6300048828125,635.6199951171875,124967
632.8300170898438,634.5798950195312,632.3499755859375,634.5798950195312,95204
633.27099609375,633.4500122070312,632.2000122070312,632.7999877929688,141739
633.0100708007812,633.6676025390625,632.0499877929688,633.3499755859375,130850
631.02001953125,633.1798706054688,630.8900146484375,633.1300048828125,135620
630.6500244140625,631.0499877929688,629.9299926757812,631.010009765625,137191
630.4400024414062,630.9998779296875,630.1701049804688,630.5,94005
629.0650024414062,630.6099853515625,628.8499755859375,630.5471801757812,164205
628.780029296875,629.2199096679688,628.0599975585938,628.9099731445312,208774
629.9299926757812,630.4598999023438,628.6439819335938,628.75,132127
630.3800048828125,631.5598754882812,629.989990234375,629.989990234375,155439
629.9600219726562,631.4598999023438,629.5330200195312,630.5399780273438,135058
631.4000244140625,631.4000244140625,630.0325927734375,630.1199951171875,259597
632.0499877929688,632.3200073242188,631.4100952148438,631.4299926757812,254049
630.8099975585938,632.47998046875,630.5,631.99267578125,625562
630.0408935546875,630.9600219726562,625.7000122070312,627.219970703125,731131
629.6699829101562,631.030029296875,627.3300170898438,630.2999877929688,328221
628.155029296875,629.6500244140625,626.8471069335938,629.64501953125,221492
625.419189453125,628.5599975585938,624.5142211914062,628.1300048828125,253701
622.780029296875,626.0700073242188,622.3699951171875,625.2000122070312,338329
619.6400146484375,624.5798950195312,619.489990234375,622.760009765625,368578
619.25,619.8385009765625,617.22998046875,619.68701171875,456979
619.1984252929688,621.5,618.760009765625,619.1099853515625,237346
619.9099731445312,620.9500122070312,618.75,619.0,197366
619.0999755859375,619.989990234375,617.90380859375,619.780029296875,178355
619.1699829101562,620.0399780273438,618.8099975585938,619.0,187338
618.8200073242188,619.9169921875,618.1929931640625,619.1500244140625,138897
617.47998046875,619.010009765625,617.280029296875,618.6900024414062,147605
617.7999877929688,618.760009765625,617.3300170898438,617.7399291992188,128738
617.8200073242188,618.3900146484375,617.1519165039062,617.8300170898438,352498
618.22998046875,618.4299926757812,616.885986328125,617.6400146484375,147882
618.5599975585938,618.7299194335938,617.5717163085938,618.1900024414062,129075
618.5908813476562,618.8900146484375,617.6199951171875,618.4550170898438,124984
618.5,619.0499877929688,617.9199829101562,618.6199951171875,135495
620.555419921875,620.6199951171875,618.5750122070312,618.6099853515625,204843
620.3499755859375,621.0,620.0,620.4299926757812,187914
620.0,620.4799194335938,619.9500122070312,620.260009765625,103396
618.9708251953125,620.2000122070312,618.8499755859375,620.0750122070312,159098
620.0349731445312,620.1099853515625,618.3201293945312,619.0399780273438,130056
620.8900146484375,620.9400024414062,619.60009765625,620.0349731445312,196307
620.3200073242188,621.8599853515625,619.72998046875,620.89501953125,608289
624.4500122070312,631.1500244140625,624.0999755859375,629.9749755859375,1211942
622.8900146484375,625.5900268554688,621.510009765625,624.6099853515625,456850
622.7000122070312,623.5599975585938,619.719970703125,622.8900146484375,437019
623.4255981445312,623.5399780273438,621.364990234375,622.72998046875,417536
620.0001220703125,624.8499145507812,620.0,623.4400024414062,501865
621.2650146484375,622.8599853515625,619.9299926757812,620.1400146484375,293735
622.6649780273438,623.498291015625,621.155029296875,621.1699829101562,256958
621.5499877929688,622.9500122070312,621.3499755859375,622.8099975585938,287547
619.5399780273438,621.9099731445312,618.5800170898438,621.52001953125,291583
622.090087890625,622.3198852539062,619.3660278320312,619.8599853515625,218284
623.5941162109375,623.5941162109375,621.6099853515625,622.1799926757812,242474
623.9598999023438,624.7999267578125,623.489990234375,623.6400146484375,208366
624.0700073242188,624.1199951171875,623.1099853515625,623.7899780273438,148093
623.6500244140625,624.469970703125,622.3400268554688,624.0599975585938,202777
626.4411010742188,626.64990234375,623.2449951171875,623.7100219726562,240758
627.6599731445312,627.780029296875,625.5206909179688,626.3900146484375,223805
626.1300048828125,627.8049926757812,626.0499877929688,627.7999877929688,152877
627.4849853515625,627.6599731445312,625.8099975585938,626.0994873046875,159852
627.22998046875,627.52001953125,625.7901000976562,627.4400024414062,182505
627.9815063476562,628.7199096679688,627.0700073242188,627.3900146484375,537272
629.1400146484375,629.1400146484375,627.7401123046875,628.02001953125,157157
628.2999877929688,629.219970703125,628.1500244140625,629.0650024414062,154477
630.2050170898438,630.25,628.22998046875,628.22998046875,218664
629.4442138671875,630.9400024414062,629.4442138671875,630.2000122070312,204879
628.9099731445312,629.9099731445312,628.25,629.489990234375,270144
624.469970703125,628.9450073242188,622.6900024414062,628.8400268554688,876006
625.4199829101562,632.3699951171875,621.4400024414062,626.1699829101562,1261919
624.6599731445312,628.3499755859375,624.22998046875,625.4199829101562,505546
620.0900268554688,624.5,619.280029296875,624.5,668944
617.969970703125,621.010009765625,616.5399780273438,620.0850219726562,602655
619.9006958007812,620.97998046875,618.4000244140625,618.4500122070312,366238
622.719970703125,623.8651123046875,619.1900024414062,619.8499755859375,347047
624.5499877929688,624.6500244140625,621.22998046875,622.6950073242188,322089
624.469970703125,626.1300048828125,623.7899780273438,624.5499877929688,282586
626.780029296875,627.1799926757812,624.010009765625,624.3699951171875,505686
624.364990234375,627.5050048828125,624.2000122070312,626.689208984375,483637
623.2550048828125,624.4600219726562,622.6199951171875,624.364990234375,199003
622.0800170898438,623.8699951171875,621.9949951171875,623.2000122070312,169591
622.719970703125,623.3900146484375,621.010009765625,622.14501953125,199760
623.7819213867188,624.3200073242188,622.489990234375,622.6199951171875,127601
623.1199951171875,623.6699829101562,622.5700073242188,623.6699829101562,122636
621.8099975585938,623.1199951171875,621.5800170898438,623.1199951171875,125413
622.510009765625,623.389892578125,621.6475219726562,621.8200073242188,126468
621.9328002929688,622.7100219726562,621.2000122070312,622.4000244140625,119212
621.25,621.9259033203125,619.8099975585938,621.7999877929688,179551
620.577392578125,621.52001953125,620.0599975585938,621.0900268554688,169348
620.1599731445312,621.405029296875,619.8099975585938,620.607421875,184331
619.4400024414062,620.1199951171875,619.0999755859375,620.1199951171875,578443
620.5800170898438,620.7344970703125,619.2600708007812,619.4616088867188,567879
619.0,620.7100219726562,618.6099853515625,620.5800170898438,165759
618.2849731445312,619.4099731445312,617.8099975585938,619.0599975585938,256519
619.4500122070312,620.4400024414062,617.0968017578125,618.2446899414062,986190
618.8975219726562,622.0,616.8099975585938,621.0,2338258
624.1400146484375,625.5599975585938,618.3499755859375,618.8400268554688,638539
622.594970703125,625.498291015625,621.5599975585938,624.1859130859375,459044
622.864990234375,623.6699829101562,621.89501953125,622.5,578244
625.2000122070312,625.2000122070312,622.2750244140625,622.8900146484375,328526
622.75,626.0899047851562,622.6699829101562,625.125,258915
620.521728515625,622.9500122070312,618.8099975585938,622.75,673963
621.1699829101562,621.1699829101562,617.7000732421875,620.3400268554688,387636
621.0999755859375,622.5599975585938,620.8200073242188,621.2000122070312,239818
622.2100219726562,622.469970703125,620.60009765625,620.9550170898438,200098
620.5,622.2999877929688,620.1900024414062,622.2999877929688,173583
621.2249755859375,622.3300170898438,620.3800048828125,620.655029296875,117523
622.2799072265625,622.2799072265625,620.9749755859375,621.239990234375,122357
622.669921875,623.3499755859375,621.9000854492188,622.0900268554688,283425
624.4000854492188,624.5167236328125,622.4600219726562,622.4650268554688,170089
625.47998046875,626.4400024414062,624.2000122070312,624.489990234375,273209
624.8673706054688,627.3599853515625,624.7210083007812,625.739990234375,220855
624.364990234375,625.1599731445312,623.6500244140625,624.9099731445312,125175
620.9249877929688,624.25,619.9000244140625,624.2401123046875,416998
619.35498046875,622.5800170898438,619.0,621.0,387928
617.4099731445312,619.8499755859375,617.0300903320312,619.3599853515625,423999
613.4349975585938,617.5700073242188,613.1400146484375,617.385009765625,460863
611.5449829101562,614.27001953125,610.1500244140625,613.1676025390625,483126
608.6400146484375,612.57861328125,607.7999877929688,611.5750122070312,513914
598.3099975585938,609.75,596.7050170898438,608.8599853515625,1133224
597.6599731445312,603.2598876953125,596.3200073242188,598.3400268554688,1831121
603.8800048828125,611.3699951171875,599.1900024414062,609.1201782226562,1719195
603.0050048828125,606.5817260742188,601.7025146484375,603.89501953125,434816
605.9550170898438,606.0599975585938,599.3245849609375,603.0050048828125,533249
604.25,606.8800048828125,603.530029296875,605.8400268554688,342412
604.1599731445312,605.8795776367188,602.760009765625,604.1300048828125,414200
606.8599853515625,607.22998046875,602.2901000976562,604.3150024414062,322851
602.989990234375,606.97998046875,602.5200805664062,606.719970703125,356798
607.72998046875,607.8800048828125,602.7000122070312,603.2299194335938,313398
606.219970703125,607.8499755859375,605.02001953125,607.7349853515625,310463
605.3590087890625,607.0599975585938,604.8200073242188,606.2100219726562,186013
604.52001953125,606.1199951171875,604.1259765625,605.2849731445312,210829
601.1500854492188,604.7000122070312,600.8814086914062,604.5999755859375,297220
602.489990234375,602.8400268554688,600.5007934570312,601.5,281537
602.6749877929688,602.8599853515625,600.5,602.4550170898438,181844
602.1500244140625,602.6087036132812,600.25,602.260009765625,199858
604.4843139648438,604.719970703125,601.72998046875,602.0,227242
605.635009765625,605.9400024414062,603.330078125,604.239990234375,264991
606.9749755859375,607.0,604.6799926757812,605.7031860351562,321950
604.8499755859375,607.07177734375,603.9199829101562,606.9400024414062,202070
603.530029296875,605.524169921875,603.3599853515625,604.8599853515625,199658
602.739990234375,603.6699829101562,601.9600219726562,603.6649780273438,169067
601.75,602.85498046875,601.2100219726562,602.6199951171875,191935
602.2725219726562,602.669921875,600.7000122070312,601.7249755859375,231692
601.6400146484375,603.4400024414062,601.3411254882812,602.5036010742188,247890
600.593017578125,602.2100219726562,598.239990234375,601.780029296875,384978
595.6190185546875,601.2100219726562,595.0,600.5499877929688,1166127
591.5200805664062,594.7899780273438,588.72998046875,589.3900146484375,3705727
588.6599731445312,592.9067993164062,587.2000122070312,591.6649780273438,591128
592.3674926757812,593.0,589.0,589.0,332791
597.489990234375,597.489990234375,592.1099853515625,592.2550048828125,405423
598.1300048828125,598.5098876953125,595.85009765625,597.3599853515625,402829
595.4299926757812,598.3099975585938,595.1199951171875,597.9199829101562,234468
598.9199829101562,600.6298828125,595.219970703125,595.7000122070312,1412570
599.2000122070312,601.27001953125,598.5399780273438,598.8599853515625,362356
602.6749877929688,602.85498046875,598.6807861328125,599.2050170898438,522915
602.9498901367188,602.9500122070312,600.330078125,602.77001953125,292301
602.1749877929688,603.0900268554688,601.5,602.844970703125,262761
602.3250122070312,603.1099853515625,601.2755126953125,602.02001953125,283303
601.3250122070312,602.5999755859375,600.1300048828125,602.4000244140625,269830
599.380126953125,602.0875244140625,599.380126953125,601.3900146484375,261416
599.2822265625,600.0399780273438,598.760009765625,599.4849853515625,377722
596.5399780273438,599.3900146484375,596.2999877929688,599.3099975585938,281733
597.6199951171875,598.139892578125,596.1900024414062,596.469970703125,235277
597.0150146484375,598.8400268554688,596.5999755859375,597.64501953125,238955
596.1699829101562,597.1900024414062,595.7999877929688,596.969970703125,260760
597.4199829101562,597.4199829101562,595.8499755859375,596.1699829101562,280792
596.9199829101562,598.1912231445312,596.6500244140625,597.364990234375,285319
596.52001953125,596.97998046875,595.3099975585938,596.9199829101562,268489
596.0850219726562,597.469970703125,595.7962036132812,596.6300048828125,265204
595.5999755859375,596.75,595.35009765625,596.0900268554688,312974
594.47998046875,595.8499755859375,592.75,595.760009765625,499145
583.5499877929688,595.4099731445312,583.5499877929688,594.4299926757812,3523115
591.9299926757812,599.25,591.1400146484375,595.3098754882812,1641935
593.0,593.8599243164062,590.0499877929688,592.030029296875,571951
589.5999755859375,593.0999755859375,587.4949951171875,592.8400268554688,663739
588.1199951171875,590.530029296875,586.25,589.760009765625,431010
590.469970703125,592.5700073242188,587.6400146484375,588.260009765625,360291
592.3635864257812,593.1400146484375,590.0800170898438,590.530029296875,249272
595.280029296875,595.6799926757812,592.3800048828125,592.3900146484375,406290
595.6904907226562,595.6904907226562,594.6799926757812,595.3200073242188,155831
597.2100219726562,597.3099975585938,594.0100708007812,595.614990234375,213414
596.7000122070312,597.8200073242188,596.0960083007812,597.2000122070312,184113
598.0599975585938,598.8699951171875,596.8099975585938,596.8699951171875,267024
599.005126953125,599.5650024414062,597.0,598.0599975585938,268017
598.5850219726562,599.7999877929688,598.0800170898438,598.9199829101562,162201
597.510009765625,599.44140625,597.340087890625,598.6475219726562,156335
599.3690185546875,600.2899780273438,597.0700073242188,597.364990234375,205133
598.594970703125,599.5499267578125,597.7899780273438,599.2750244140625,133864
599.8101196289062,600.510009765625,598.5,598.6900024414062,175437
600.0,600.2999877929688,599.5599975585938,600.125,106213
599.9400024414062,600.530029296875,599.6950073242188,600.0250244140625,117027
599.3526000976562,600.4299926757812,598.969970703125,599.982421875,342521
599.2750244140625,599.8344116210938,598.8699951171875,599.3099975585938,120727
598.510009765625,599.6799926757812,598.260009765625,599.3599853515625,141698
598.2459716796875,598.5886840820312,596.3800048828125,598.4500122070312,178884
597.7449951171875,598.27001953125,596.8400268554688,598.25,169732
598.7849731445312,599.01123046875,597.6168212890625,597.8786010742188,208871
599.9500122070312,601.0900268554688,598.8699951171875,598.8699951171875,827085
601.5700073242188,603.447509765625,599.284912109375,602.7150268554688,742055
603.9199829101562,604.4299926757812,601.5200805664062,601.5700073242188,472210
603.7288208007812,604.9598999023438,602.739990234375,603.8800048828125,306394
606.1881713867188,606.1881713867188,603.52001953125,603.739990234375,249909
